id,model,question,true_answer,baseline_answer,rag_answer,difficulty,answer_type,context,f1_baseline_mbert,f1_rag_mbert,f1_baseline_xlm,f1_rag_xlm,f1_delta_mbert,f1_delta_xlm,script_mismatch_diagnostic_only
508,aya,اسکردو کی ثقافتی شناخت اور سیاحتی مقامات مل کر اسے کیسا تجربہ فراہم کرتے ہیں؟,اسکردو اپنی منفرد بلتی ثقافت اور مہمان نوازی کے ساتھ ساتھ کھرپوچو قلعہ، متعدد جھیلوں اور سرد صحرا جیسے متنوع مقامات کی وجہ سے سیاحوں کو ایک مکمل تجربہ فراہم کرتا ہے,اسکردو پاکستان کا ایک تاریخی اور ثقافتی شہر ہے جو اپنے منفرد ماحول، قدیم عمارتوں، اور مقامی روایات کے لیے مشہور ہے۔ یہاں کی ثقافتی شناخت اس کے گہرے تاریخی پس منظر، موسیقی، رقص، اور دستکاری سے جڑی ہوئی ہے۔ سیاحتی مقامات جیسے کہ بٹھی برنڈی، چترال دریا، اور اسکردو ق,اسکردو کی ثقافتی شناخت اور سیاحتی مقامات مل کر ایک بے نظیر تجربہ فراہم کرتے ہیں۔ بلتی زبان، اردو، اور انگریزی کا استعمال اس علاقے کی متنوع ثقافت کو ظاہر کرتا ہے۔ کٹپانہ صحرا، اپنے برف پوش پہاڑوں اور سفید ریتلے ٹیلوں کے ساتھ، ایک منفرد سرد صحرائی منظر پیش کرتا ہے جو فوٹوگرافی، کیمپ,hard,multi-source,"اسکردو کے لوگوں کی مادری زبان بلتی ہے، تاہم اردو اور انگریزی بھی وسیع پیمانے پر بولی اور سمجھی جاتی ہیں۔ یہ خطہ اپنی منفرد ثقافت، روایات اور مہمان نوازی کے لیے جانا جاتا ہے

کٹپانہ صحرا اسکردو شہر کے قریب واقع ہے اور ایک منفرد سرد صحرائی تجربہ پیش کرتا ہے۔ یہاں برف پوش پہاڑوں کے درمیان سفید ریتلے ٹیلے ایک انوکھا منظر بناتے ہیں۔ سردیوں میں برف صحرا کو مکمل طور پر ڈھک لیتی ہے۔ سیاح یہاں فوٹوگرافی، کیمپنگ، جیپ رائیڈ اور غروب آفتاب کے نظاروں سے لطف اندوز ہو سکتے ہیں۔ قریبی کیمپ اور ہوٹل سیاحوں کے لیے رہائش فراہم کرتے ہیں۔

بلتستان ڈویژن میں واقع ضلع اسکردو دریائے سندھ اور دریائے شیوک کے سنگم کے قریب واقع ہے۔ یہ علاقہ دنیا کی عظیم ترین پہاڑی چوٹیوں کی جانب جانے والے اہم راستوں میں شمار ہوتا ہے۔ وادی اسکردو گاشربرم، K2 اور K3 جیسی بلند ترین چوٹیوں تک رسائی فراہم کرتی ہے اور اپنی مہمان نوازی اور ثقافتی روایات کے لیے مشہور ہے",0.713507533073425,0.760524332523346,0.87528383731842,0.887001216411591,0.04701679944992099,0.011717379093171054,False
513,aya,چقچن مسجد کب تعمیر ہوئی اور خپلو کس وادی کا دروازہ سمجھا جاتا ہے؟,چقچن مسجد 1370ء میں تعمیر ہوئی اور اس دور کی یادگار ہے جب اس علاقے کے لوگ بدھ مت سے اسلام میں داخل ہوئے۔ خپلو ہوشے وادی کا دروازہ بھی ہے جو جھیلوں، گلیشیئرز، ٹریکنگ روٹس اور بلند چوٹیوں تک رسائی فراہم کرتا ہے۔,چقچن مسجد 12ویں صدی میں تعمیر ہوئی، جو کہ گیلگت بلتستان کے علاقے میں واقع ہے۔ یہ خپلو کی وادی کا دروازہ سمجھی جاتی ہے، کیونکہ یہ شہر کی تاریخی اور ثقافتی اہمیت کا نمونہ ہے۔,چقچن مسجد 1370ء میں تعمیر ہوئی اور خپلو وادی کا دروازہ سمجھا جاتا ہے۔,hard,multi-source,"چقچن مسجد (جس کا مطلب ""معجزاتی مسجد"" ہے) ضلع گانچھے کے شہر خپلو میں ایک بلند مقام پر واقع ہے اور وادی خپلو سے واضح طور پر دیکھی جا سکتی ہے۔ یہ مسجد 1370ء کی ہے اور خطے کی قدیم ترین مساجد میں شمار ہوتی ہے۔ یہ اُس دور کی یادگار ہے جب اس علاقے کے لوگ بدھ مت سے اسلام میں داخل ہوئے۔ چقچن مسجد میں تبتی، مغلیہ اور فارسی طرزِ تعمیر کا خوبصورت امتزاج پایا جاتا ہے۔ یہ دو منزلہ عمارت ہے جس کے نچلے حصے میں دو سردیوں کے نماز کے کمرے جبکہ اوپر مرکزی ہال واقع ہے، جس کے گرد چاروں طرف خوبصورت برآمدہ موجود ہے۔ یہ مسجد پتھر، مٹی، لکڑی اور روایتی تعمیراتی طریقوں سے بنائی گئی ہے۔ مقامی روایات کے مطابق سید امیر کبیر علی ہمدانی نے اس مسجد کو ایک قدیم بدھ مت مقام پر تعمیر کیا تھا۔

گانچھے میں خپلو محل اور چقچن مسجد اہم تاریخی مقامات ہیں۔ کشمیری اور مقامی کاریگروں نے مل کر یہاں منفرد طرزِ تعمیر اور لکڑی کے خوبصورت کام کو فروغ دیا۔

خپلو محل (مقامی نام یابگو کھار، جس کا مطلب ""دوکسا کا قلعہ"" ہے) ضلع گانچھے کے شہر خپلو میں واقع ایک قدیم قلعہ اور محل ہے۔ یہ 19ویں صدی کے وسط میں تعمیر کیا گیا اور اس نے ایک پرانے قلعے کی جگہ لی۔ یہ خپلو کے راجہ کی شاہی رہائش گاہ کے طور پر استعمال ہوتا رہا ہے۔ اس کی تعمیراتی طرز میں ہمالیائی، کشمیری اور مغلیہ طرزِ تعمیر کا امتزاج پایا جاتا ہے۔ محل کے اندرونی حصے راجہ کی طرزِ زندگی کا تاریخی ریکارڈ پیش کرتے ہیں۔ اس کا قدرتی ماحول بھی اس کی تاریخی اہمیت میں اضافہ کرتا ہے۔ محل کی سب سے نمایاں خصوصیت اس کا نیم آٹھ کونوں والا لکڑی کا داخلی دروازہ ہے جو اوپر کی منزلوں پر بالکونی اور مہمان خانے میں تبدیل ہو جاتا ہے۔",0.73043304681778,0.772943139076233,0.877387821674347,0.904193460941315,0.042510092258453036,0.026805639266967995,False
515,aya,راکاپوشی دیکھنے کا بہترین وقت کون سا ہے؟,راکاپوشی کو کریم آباد سے جنوب کی سمت منہ کر کے صبح سویرے بہترین طریقے سے دیکھا جا سکتا ہے۔,رکاپوشی کو دیکھنے کا بہترین وقت ستمبر سے نومبر تک ہے، جب وہ اپنے بچوں کو جنم دیتے ہیں۔ یہ موسم ان کی افزائش نسل کے لیے موزوں ہوتا ہے اور انہیں محفوظ رہنے میں مدد کرتا ہے۔,صبح کے اوقات,easy,factual,"کریم آباد وادی ہنزہ کا ایک اہم مقام ہے جہاں سے کئی بلند پہاڑی چوٹیاں دیکھی جا سکتی ہیں۔ بُبلی موتن یا لیڈی فنگر پیک (7,400 میٹر)، الٹر سر (7,500 میٹر) اور راکاپوشی (7,788 میٹر) ان نمایاں چوٹیوں میں شامل ہیں۔ راکاپوشی جنوبی سمت میں واقع ہے اور صبح کے اوقات میں اس کا منظر زیادہ واضح ہوتا ہے۔ صاف موسم میں چوٹی کا نظارہ بہتر طور پر کیا جا سکتا ہے۔

ایگلز نیسٹ وادی ہنزہ میں ایک ایسا مقام ہے جہاں سے سلسلہ کوہ قراقرم کا وسیع نظارہ کیا جا سکتا ہے۔ غروب آفتاب سے کم از کم 30 منٹ پہلے ایگلز نیسٹ پہنچنا تجویز کیا جاتا ہے تاکہ ارد گرد کی چوٹیوں کا بہترین نظارہ کیا جا سکے۔

بوریت جھیل بطخوں، گیز اور ہنس جیسے جنگلی پرندوں کی اہم پناہ گاہ ہے۔ ہجرت کرنے والے پرندوں کو دیکھنے کا بہترین وقت مارچ سے جون اور ستمبر سے نومبر کے درمیان ہے",0.686140239238739,0.675213575363159,0.852513015270233,0.847993016242981,-0.010926663875580056,-0.004519999027252086,False
518,aya,گیال کے ساتھ پیش کیے جانے والے خوبانی کے تیل کی کیا خصوصیت ہے؟,خوبانی کا تیل اپنی مخصوص خوشبو اور ذائقے کی وجہ سے جانا جاتا ہے۔,گیال کے ساتھ پیش کیے جانے والے خوبانی کے تیل میں عام طور پر لیموں، ادرک، اور مرچ شامل ہوتے ہیں۔ یہ تیل پاکستانی کھانوں میں خاص کر ہندوستانی اور پنجابی کھانوں میں استعمال ہوتا ہے۔ اس کا ذائقہ تیز اور خوشبودار ہوتا ہے جو کھانے کو مزید لذیذ بناتا ہے۔,گیال کے ساتھ پیش کیے جانے والے خوبانی کے تیل کی خصوصیت یہ ہے کہ یہ مقامی کھانوں میں استعمال ہونے والا ایک مقبول جزو ہے جو اپنے مخصوص ذائقے اور خوشبو کی وجہ سے پہچانا جاتا ہے۔,easy,factual,"کریم آباد میں صبح سویرے راکاپوشی کا واضح نظارہ کرنے کے بعد، مسافر اکثر وہاں کا روایتی ناشتہ کرنا پسند کرتے ہیں۔ گیال ہنزہ کا ایک ایسا ہی روایتی ناشتہ ہے جو گندم سے تیار کیے جانے والے توے پر پکے ہوئے کیک پر مشتمل ہوتا ہے۔ اسے شہد، پھلوں کے جام یا خوبانی کے تیل کے ساتھ کھایا جاتا ہے۔ خوبانی کا تیل مقامی کھانوں میں استعمال ہونے والا ایک مقبول جزو ہے جو اپنے مخصوص ذائقے اور خوشبو کی وجہ سے پہچانا جاتا ہے۔ گیال کی مختلف اقسام پائی جاتی ہیں اور اسے عموماً گرم دودھ والی چائے کے ساتھ پیش کیا جاتا ہے۔

بلتستان میں ڈاوڈو کی ایک خاص قسم موجود ہے جو گوشت کی بجائے خوبانی سے تیار کی جاتی ہے۔ اس قسم میں بھگوئی ہوئی خوبانی کو گندم کے نوڈلز کے ساتھ پکا کر گاڑھا میٹھا شوربہ تیار کیا جاتا ہے۔ شوربہ گھنا اور خوبانی کے تیل سے ذائقہ دار ہوتا ہے۔ اس میں بہت کم مصالحہ استعمال کیا جاتا ہے اور شوربے کو مزید گاڑھا کرنے کے لیے کبھی کبھی گندم کا آٹا بھی شامل کیا جاتا ہے۔

مرزان بلتستان کا ایک نادر روایتی پکوان ہے جو خاص مواقع پر تیار کیا جاتا ہے۔ اس کی تیاری کے لیے گندم کے دانوں کو پانی میں بھگو کر تقریباً دو ہفتوں بعد پیسا جاتا ہے، جس سے آٹے میں ہلکی مٹھاس پیدا ہو جاتی ہے۔ اس پکوان کو گاڑھے اور قدرے خشک آٹے کی شکل میں پیش کیا جاتا ہے اور اس پر خالص خوبانی کا تیل ڈالا جاتا ہے۔ یہ سردیوں میں توانائی بخش غذا سمجھی جاتی ہے اور پہاڑی علاقوں میں محنت کرنے والے افراد کے لیے خاص اہمیت رکھتی ہے۔",0.709373235702515,0.808802664279938,0.8744016289711,0.916415631771088,0.09942942857742298,0.042014002799988015,False
521,aya,کریم آباد بازار میں کون سی مقامی کھانے کی اشیاء دستیاب ہیں؟,کریم آباد بازار میں روایتی ناشتے اور مقامی کھانوں کی متعدد اقسام دستیاب ہیں۔ منتو ایک مقبول گوشت بھرا آٹے کا پکوان ہے۔,"کریم آباد بازار میں آپ کو مختلف قسم کے مقامی پاکستانی کھانے دستیاب ہوتے ہیں، جن میں شامل ہیں:
- چاول اور سبزیوں کا بھارتی
- روٹی اور چاٹ
- مٹھائیاں جیسے کہ گول گپ، لڈو، اور بھاگوس
- مشروبات جیسے کہ دودھ، چائے، اور جوس
- میٹھے اور نمکین پکوان جیسے کہ کباب، بریانی",کریم آباد بازار میں روایتی ناشتے اور مقامی کھانوں کی متعدد اقسام دستیاب ہیں، جن میں منتو، گیال، راکاپوشی، اور دیگر اناج اور خشک میوہ جات سے بنے پکوان شامل ہیں۔,medium,list-recall,"ہنزہ کے بعض روایتی ناشتے اناج اور خشک میوہ جات سے تیار کیے جاتے ہیں۔ ان میں بادام، اخروٹ، السی کے بیج اور خوبانی کے بیج شامل ہوتے ہیں، جنہیں مختلف اناج کے ساتھ ملا کر استعمال کیا جاتا ہے۔ ان کھانوں کو عموماً شہد، دہی یا مقامی کریم کے ساتھ پیش کیا جاتا ہے۔ کریم آباد بازار میں روایتی ناشتے اور مقامی کھانوں کی متعدد اقسام دستیاب ہیں۔ منتو ایک مقبول گوشت بھرا آٹے کا پکوان ہے جسے علاقے کے بعض کھانوں میں شامل کیا جاتا ہے۔

وادی ہنزہ کی آب و ہوا اور بلندی مختلف پھلوں اور خشک میوہ جات کی کاشت کے لیے موزوں سمجھی جاتی ہے۔ یہاں بادام، اخروٹ، خوبانی، انگور اور مقامی قسم کے سفرجل پیدا کیے جاتے ہیں۔ مقامی دکانوں اور کریم آباد بازار میں یہ اشیا عام طور پر دستیاب ہوتی ہیں۔ ان میں سے بعض مصنوعات پاکستان کے دیگر شہروں تک بھی پہنچائی جاتی ہیں جس کے باعث مقامی منڈیوں میں ان کی قیمتیں نسبتاً مناسب رہتی ہیں۔

کریم آباد میں صبح سویرے راکاپوشی کا واضح نظارہ کرنے کے بعد، مسافر اکثر وہاں کا روایتی ناشتہ کرنا پسند کرتے ہیں۔ گیال ہنزہ کا ایک ایسا ہی روایتی ناشتہ ہے جو گندم سے تیار کیے جانے والے توے پر پکے ہوئے کیک پر مشتمل ہوتا ہے۔ اسے شہد، پھلوں کے جام یا خوبانی کے تیل کے ساتھ کھایا جاتا ہے۔ خوبانی کا تیل مقامی کھانوں میں استعمال ہونے والا ایک مقبول جزو ہے جو اپنے مخصوص ذائقے اور خوشبو کی وجہ سے پہچانا جاتا ہے۔ گیال کی مختلف اقسام پائی جاتی ہیں اور اسے عموماً گرم دودھ والی چائے کے ساتھ پیش کیا جاتا ہے۔",0.716837286949158,0.846493661403656,0.867264986038208,0.914560317993164,0.12965637445449796,0.047295331954955944,False
522,aya,ہنزہ کے روایتی ناشتے میں کون سے خشک میوہ اور بیج شامل ہوتے ہیں؟,ان میں بادام، اخروٹ، السی کے بیج اور خوبانی کے بیج شامل ہوتے ہیں۔,"ہنزہ کے روایتی ناشتے میں شامل خشک میوہ جات اور بیج یہ ہیں:
1. بادام
2. کاجو
3. کھجور
4. کشمش
5. انار کے دانے
6. زردآلو
7. اخروٹ
8. پسی ہوئی چنے
9. ہلدی
10. مرچ کی پودینہ",بادام، اخروٹ، السی کے بیج اور خوبانی کے بیج,medium,list-recall,"ہنزہ کے بعض روایتی ناشتے اناج اور خشک میوہ جات سے تیار کیے جاتے ہیں۔ ان میں بادام، اخروٹ، السی کے بیج اور خوبانی کے بیج شامل ہوتے ہیں، جنہیں مختلف اناج کے ساتھ ملا کر استعمال کیا جاتا ہے۔ ان کھانوں کو عموماً شہد، دہی یا مقامی کریم کے ساتھ پیش کیا جاتا ہے۔ کریم آباد بازار میں روایتی ناشتے اور مقامی کھانوں کی متعدد اقسام دستیاب ہیں۔ منتو ایک مقبول گوشت بھرا آٹے کا پکوان ہے جسے علاقے کے بعض کھانوں میں شامل کیا جاتا ہے۔

وادی ہنزہ کی آب و ہوا اور بلندی مختلف پھلوں اور خشک میوہ جات کی کاشت کے لیے موزوں سمجھی جاتی ہے۔ یہاں بادام، اخروٹ، خوبانی، انگور اور مقامی قسم کے سفرجل پیدا کیے جاتے ہیں۔ مقامی دکانوں اور کریم آباد بازار میں یہ اشیا عام طور پر دستیاب ہوتی ہیں۔ ان میں سے بعض مصنوعات پاکستان کے دیگر شہروں تک بھی پہنچائی جاتی ہیں جس کے باعث مقامی منڈیوں میں ان کی قیمتیں نسبتاً مناسب رہتی ہیں۔

ہنزہ روایتی لباس، موسیقی، رقص اور مقامی کھانوں کے لیے مشہور ہے۔ یہ وادی سیب، خوبانی، شہتوت، چیری اور انگور کی پیداوار کے لیے جانی جاتی ہے۔ ہنزہ میں بروشاسکی، شینا اور واکھی مقامی زبانیں بولی جاتی ہیں جبکہ اردو اور انگریزی بھی عام طور پر سمجھی جاتی ہیں۔",0.707774043083191,0.899306952953339,0.862069606781006,0.966258466243744,0.19153290987014793,0.10418885946273804,False
528,aya,ہنزہ میں کون کون سے خشک میوہ جات اگائے جاتے ہیں؟,وادی ہنزہ میں بادام، اخروٹ، خوبانی، انگور اور مقامی قسم کے سفرجل سمیت متعدد پھل اگائے جاتے ہیں۔,"ہنزہ میں مختلف قسم کے خشک میوہ جات کی کاشت ہوتی ہے، جن میں شامل ہیں:
1. کھجور
2. انار
3. کشمش
4. کھیرا
5. کھجور کا پودا
6. بادام
7. کاجو
8. اخروٹ
9. زردآلو
10. کھجور کا پودا",بادام، اخروٹ، خوبانی، انگور اور سفرجل,medium,list-recall,"وادی ہنزہ کی آب و ہوا اور بلندی مختلف پھلوں اور خشک میوہ جات کی کاشت کے لیے موزوں سمجھی جاتی ہے۔ یہاں بادام، اخروٹ، خوبانی، انگور اور مقامی قسم کے سفرجل پیدا کیے جاتے ہیں۔ مقامی دکانوں اور کریم آباد بازار میں یہ اشیا عام طور پر دستیاب ہوتی ہیں۔ ان میں سے بعض مصنوعات پاکستان کے دیگر شہروں تک بھی پہنچائی جاتی ہیں جس کے باعث مقامی منڈیوں میں ان کی قیمتیں نسبتاً مناسب رہتی ہیں۔

ہنزہ کے بعض روایتی ناشتے اناج اور خشک میوہ جات سے تیار کیے جاتے ہیں۔ ان میں بادام، اخروٹ، السی کے بیج اور خوبانی کے بیج شامل ہوتے ہیں، جنہیں مختلف اناج کے ساتھ ملا کر استعمال کیا جاتا ہے۔ ان کھانوں کو عموماً شہد، دہی یا مقامی کریم کے ساتھ پیش کیا جاتا ہے۔ کریم آباد بازار میں روایتی ناشتے اور مقامی کھانوں کی متعدد اقسام دستیاب ہیں۔ منتو ایک مقبول گوشت بھرا آٹے کا پکوان ہے جسے علاقے کے بعض کھانوں میں شامل کیا جاتا ہے۔

سیب وادی ہنزہ کی نمایاں زرعی پیداوار میں شمار ہوتے ہیں اور ان کے باغات پہاڑی علاقوں میں مختلف مقامات پر موجود ہیں۔ ہنزہ میں سیب کی متعدد اقسام کاشت کی جاتی ہیں جن میں میٹھی، کھٹی، کراری اور رسیلی اقسام شامل ہیں۔ مقامی منڈیوں میں یہ پھل عام طور پر مناسب قیمت پر دستیاب ہوتا ہے۔",0.694705784320831,0.816491365432739,0.885388195514679,0.892377495765686,0.12178558111190807,0.00698930025100708,False
537,aya,بیریکٹز میں کون سی اہم اجزاء استعمال ہوتے ہیں؟,بیریکٹز کی تیاری میں بکری کے دودھ سے بنایا گیا پنیر، آٹا اور خوبانی کا تیل استعمال کیا جاتا ہے۔,"بیریکٹز میں عام طور پر درج ذیل اہم اجزاء شامل ہوتے ہیں:
1. **کھانے کا مواد** (جیسے گوشت، سبزیوں، دہی، یا دیگر مادے)
2. **مسالے اور مصالحے** (جیسے لہسن، پیاز، مرچ، ہلدی، دھنیا پودر وغیرہ)
3. **مائع** (جیسے پانی، دودھ، سرکہ، یا تیل)",بیریکٹز میں بکری کے دودھ سے بنایا ہوا پنیر اور خوبانی کا تیل استعمال ہوتا ہے۔,medium,list-recall,"بیریکٹز ہنزہ اور بلتی کھانوں کا ایک روایتی پکوان ہے جس میں پنیر بھری ہوئی آٹے کی تہیں استعمال کی جاتی ہیں۔ اس کی تیاری میں بکری کے دودھ سے بنایا گیا پنیر استعمال کیا جاتا ہے جبکہ خوبانی کا تیل بھی شامل کیا جاتا ہے۔ پکوان کو گرم سطح پر پکانے کے بعد ٹکڑوں میں کاٹ کر پیش کیا جاتا ہے۔ یہ غذا پہاڑی علاقوں کی روایتی خوراکوں میں شمار کی جاتی ہے۔

بُرُست بُریکٹز بلتستان کا ایک روایتی پنیر بھرا روٹی نما پکوان ہے۔ اسے گندم یا جَو کے آٹے کو خوبانی کے تیل کے ساتھ گوندھ کر تیار کیا جاتا ہے۔ روٹی پر زیرہ چھڑکا جاتا ہے اور ذائقے کے لیے ہمالیائی نمک اور کالی مرچ استعمال کی جاتی ہے۔ پکنے کے بعد اس پر اخروٹ کا تیل لگایا جاتا ہے اور دھنیے سے سجایا جاتا ہے۔ اس کے اندر بُرُست نامی مقامی پنیر بھرا جاتا ہے، جو اپنی منفرد خوشبو اور ساخت کی وجہ سے اس پکوان کو بھرپور ذائقہ عطا کرتا ہے۔

ہنزہ میں بروشاسکی زبان کے چند الفاظ جاننا سیاحوں کے لیے مددگار ہوتا ہے۔ شکریہ کے لیے ""جو نا""، آپ کیسے ہیں کے لیے ""بے حال بی لا"" اور قیمت پوچھنے کے لیے ""گوسائی بروومار بی"" کہا جاتا ہے",0.695715010166168,0.948371946811676,0.86089688539505,0.973519682884216,0.25265693664550803,0.11262279748916593,False
545,aya,قراقرم کے علاقے کا مختصر سیاحتی سفر عموماً کتنے دن میں مکمل کیا جا سکتا ہے؟,قراقرم کے علاقے کا مختصر سیاحتی سفر عموماً دو یا تین دن میں مکمل کیا جا سکتا ہے۔,قراقرم کے علاقے کا مختصر سیاحتی سفر عام طور پر 3 سے 5 دنوں میں مکمل کیا جا سکتا ہے۔ اس دورانیہ میں آپ کو اہم مقامات جیسے کہ چترال، گلیات، اور بٹھی بندھن کا دورہ کر سکتے ہیں۔,قراقرم کے علاقے کا مختصر سیاحتی سفر عموماً دو یا تین دن میں مکمل کیا جا سکتا ہے۔,easy,factual,"قراقرم کے علاقے کا مختصر سفر عموماً دو یا تین دن میں کیا جا سکتا ہے۔ طویل زمینی سفر کے بجائے اسلام آباد سے گلگت تک پرواز کر کے وہاں سے مقامی گاڑی حاصل کرنا ایک عام طریقہ ہے۔ اس کے بعد سیاح عموماً کریم آباد، ہنزہ اور پھر خنجراب درے کا سفر کرتے ہیں، جبکہ واپسی ہنزہ یا گلگت کے راستے کی جا سکتی ہے۔

اسکردو کا سڑک سفر اسلام آباد یا راولپنڈی سے شروع ہوتا ہے۔ راستہ ہزارہ موٹر وے، بشام، چلاس اور پھر شاہراہ قراقرم سے گزرتا ہے۔ سفر 13 سے 17 گھنٹے تک لگتا ہے۔ اس روٹ پر نیٹکو، فیصل موورز اور کے ٹو موورز بس سروسز چلتی ہیں۔ سفر کے دوران ناران، چلاس اور جگلوٹ میں وقفے لیے جا سکتے ہیں جہاں قدرتی مناظر کا لطف اٹھایا جا سکتا ہے۔

ایگلز نیسٹ وادی ہنزہ میں ایک ایسا مقام ہے جہاں سے سلسلہ کوہ قراقرم کا وسیع نظارہ کیا جا سکتا ہے۔ غروب آفتاب سے کم از کم 30 منٹ پہلے ایگلز نیسٹ پہنچنا تجویز کیا جاتا ہے تاکہ ارد گرد کی چوٹیوں کا بہترین نظارہ کیا جا سکے۔",0.838513970375061,0.999999821186066,0.924054384231567,1.00000011920929,0.16148585081100497,0.07594573497772295,False
547,aya,ایگلز نیسٹ پر غروب آفتاب کا بہترین نظارہ حاصل کرنے کے لیے کب پہنچنا چاہیے؟,ارد گرد کی چوٹیوں کا بہترین نظارہ حاصل کرنے کے لیے ایگلز نیسٹ پر غروب آفتاب سے تقریباً 30 منٹ پہلے پہنچنے کی سفارش کی جاتی ہے۔,ایگلز نیسٹ، جو کہ بلوچستان میں واقع ہے، صبح سویرے یا شام کے وقت بہترین نظارے پیش کرتا ہے۔ بہترین وقت صبح 5 سے 7 بجے تک ہوتا ہے جب سورج افق پر نیچے اترتا ہے اور آسمان سرخ، نارنجی اور گلابی رنگوں میں ڈھل جاتا ہے۔ شام کو بھی خوبصورت منظر دیکھنے کا موقع ملتا ہے، خاص طور پر جب سورج غروب ہو رہا,ایگلز نیسٹ پر غروب آفتاب کا بہترین نظارہ حاصل کرنے کے لیے کم از کم 30 منٹ پہلے پہنچنا تجویز کیا جاتا ہے۔,easy,factual,"ایگلز نیسٹ وادی ہنزہ میں ایک ایسا مقام ہے جہاں سے سلسلہ کوہ قراقرم کا وسیع نظارہ کیا جا سکتا ہے۔ غروب آفتاب سے کم از کم 30 منٹ پہلے ایگلز نیسٹ پہنچنا تجویز کیا جاتا ہے تاکہ ارد گرد کی چوٹیوں کا بہترین نظارہ کیا جا سکے۔

ایگلز نیسٹ، جسے دوئیکر بھی کہا جاتا ہے، کریم آباد سے 20 سے 30 منٹ کی ڈرائیو پر واقع ہے۔ یہاں سے الٹر سر، لیڈی فنگر اور گولڈن پیک کا وسیع نظارہ ملتا ہے۔ طلوع اور غروب آفتاب کے وقت پہاڑ نارنجی اور سنہری رنگوں میں نہا جاتے ہیں۔ یہاں کوئی دکان نہیں ہے اس لیے اپنا سامان ساتھ لانا ضروری ہے۔ گرمیوں میں بھی راتیں سرد ہوتی ہیں اس لیے گرم کپڑے ضروری ہیں۔ قریبی گیسٹ ہاؤسز معمولی فیس پر واش روم اور کچن کی سہولت فراہم کرتے ہیں۔

فیری میڈوز میں گیسٹ ہاؤسز اور دکانیں دستیاب ہیں۔ یہ مقام نانگا پربت کے شمالی رخ سر کرنے والے کوہ پیماؤں کے لیے روانگی کا نقطہ ہے۔ فیری میڈوز گرین لینڈ ریزورٹ یہاں کا ایک قابل ذکر قیام گاہ ہے۔ غروب آفتاب کے وقت نانگا پربت کی چوٹی کا نظارہ یہاں سے بہترین ہوتا ہے۔ یہ مقام گرمیوں میں شہروں کی گرمی سے بچنے کے لیے مقامی سیاحوں میں بھی مقبول ہے۔",0.711779892444611,0.892898201942444,0.875550627708435,0.959496319293976,0.18111830949783292,0.0839456915855411,False
553,aya,خنجراب درے پر جاتے ہوئے سڑک کے حالات کیسے ہوتے ہیں؟,خنجراب درے کی سڑک کے آخری حصے میں تیز موڑ ہیں، سڑک کی سطح برفیلی ہو سکتی ہے اور راستے میں ایک پولیس چیک پوسٹ بھی موجود ہے۔,خنجراب درے تک جانے والی سڑک عام طور پر اچھی حالت میں ہوتی ہے، لیکن موسم اور بارش کے بعد اس کی کیفیت بدل سکتی ہے۔ گرمیوں میں سڑک صاف اور ہموار رہتی ہے، جبکہ سردیوں یا بارش کے دوران گلیچ یا برف پڑنے سے راستہ مشکل ہو سکتا ہے۔ سفر کے لیے گاڑیوں کو مناسب ٹائر اور بریک چیک کرنا ضروری ہے۔ مقامی حکام,خنجراب درے تک جانے والی سڑک کے آخری حصے میں تیز موڑ ہیں اور سڑک کی سطح برفیلی ہو سکتی ہے۔,medium,list-recall,"خنجراب درہ پاک چین سرحد پر 16,000 فٹ سے کچھ زیادہ یعنی تقریباً 4,693 میٹر کی بلندی پر واقع ہے۔ درے تک جانے والی سڑک کے آخری حصے میں تیز موڑ ہیں اور سڑک کی سطح برفیلی ہو سکتی ہے۔ راستے میں ایک پولیس چیک پوسٹ موجود ہے۔ پارکنگ ایریا سے سرحدی دروازہ تقریباً 500 میٹر آگے ہے۔ یہ دروازہ ایک بڑا سوویت طرز کا چوکور پتھر کا ڈھانچہ ہے جو چین کے صوبے سنکیانگ کے داخلے کی نشاندہی کرتا ہے۔ درے پر درجہ حرارت منفی 25 ڈگری سیلسیس تک گر سکتا ہے۔

خنجراب درے کی طرف سفر کرتے ہوئے بلندی میں اضافے کے ساتھ ہوا کا دباؤ اور آکسیجن کی مقدار کم ہو جاتی ہے۔ اس صورتِ حال میں مسافروں کو پانی مناسب مقدار میں پینے، آہستہ چلنے اور ہلکی غذا یا خشک میوہ جات استعمال کرنے کا مشورہ دیا جاتا ہے۔ مقامی روایت کے مطابق خوبانی بلندی سے متعلق چکر آنے کی کیفیت کم کرنے میں مددگار سمجھی جاتی ہے۔

درہ خنجراب پاکستان کے گلگت بلتستان کے ضلع ہنزہ کے گاؤں سوست میں واقع ہے۔ یہ 4,693 میٹر کی بلندی پر واقع دنیا کی بلند ترین بین الاقوامی سرحدی گزرگاہوں میں سے ایک ہے۔ یہ درہ پاکستان کے گلگت بلتستان کو چین کے سنکیانگ سے ملاتا ہے اور اسے ""گیٹ وے ٹو چائنا"" بھی کہا جاتا ہے",0.723784983158112,0.913233697414398,0.883904874324799,0.95445191860199,0.18944871425628595,0.07054704427719094,False
